date_collected,product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location
2021-07-06,8673960053,419236946,Short Sleeves,Women Summer Retro Style Elegant Lady Loose Satin Silk Basic Deep V-neck Top Blouse Soft Touch,698.0,245,245,65,0,0,0,0,0,0,0.0,626,0,1,Mainland China
2021-07-06,8216884103,264590394,Short Sleeves,Claire Korean Blouse Tie  Top 11158#,199.0,65,65,67,265,5,7,0,3,280,4.89,64,797,1,"Taytay, Rizal"
2021-07-06,9312209380,130651949,Short Sleeves,7-color Korean version elegant retro Polo knit V-neck slim short open navel Short Sleeve T-Shirt Top,200.0,149,169,26,273,11,4,3,2,293,4.88,459,670,1,"San Nicolas, Metro Manila"
2021-07-06,10406052237,449754824,Short Sleeves,【BTG】Short T-shirt Women's New V-neck Korean Style Wild Slim Slim High Waist Top,337.0,168,168,50,0,0,0,0,0,0,0.0,10989,4,1,Mainland China
2021-07-06,7986379384,40841188,Short Sleeves,Xiaozhainv Korean 2021 New Short-sleeved Fashion All-match Knitted Cardigan Top,470.0,306,306,35,3,0,0,0,0,3,5.0,2983,7,1,Mainland China
2021-07-06,10310304915,130651949,Short Sleeves,Women Korean Style Summer Round Neck Daisy Printed Single Breasted Loose Bubble Sleeve Tops,200.0,149,149,26,5,1,0,0,0,6,4.83,28,7,1,"San Nicolas, Metro Manila"
2021-07-06,3558337241,64360491,Short Sleeves,korean fashion knitted blouse knitted top shortsleeve,150.0,99,99,34,33,2,0,0,0,35,4.94,338,63,1,"Pasay City, Metro Manila"
2021-07-06,6146518323,49814692,Short Sleeves,C&M Short Sleeve Button Front Top,451.0,279,279,38,1167,77,18,7,6,1275,4.88,848,2545,1,Mainland China
2021-07-06,8805535603,136491290,Short Sleeves,W[]-Women’s Fashion Puff Sleeve Pullover Tops Korean Solid Color Lace-Up Exposed Navel T-shirt,609.0,384,609,37,8,1,0,1,0,10,4.6,70,14,1,Mainland China
2021-07-06,10002090159,64360491,Short Sleeves,korean fashion cotton Round neck blouse top shortsleeve,280.0,230,230,18,24,0,1,0,0,25,4.92,274,70,1,"Pasay City, Metro Manila"
2021-07-06,10409358009,456337069,Short Sleeves,Woman t-shirts harajuku dragon kpop ropa mujer y2k tops korean style oversized t shirt clothes aesth,299.0,99,99,67,1,0,0,0,0,1,5.0,24,4,1,"Quezon City, Metro Manila"
2021-07-06,4182145257,390661481,Short Sleeves,【COD】Chiffon Shirt Women Korean Fashion Summer Short-sleeved V-neck Temperament Blouse,774.0,348,348,55,16,2,0,0,1,19,4.68,4120,81,1,Mainland China
2021-07-06,4011655583,52679673,Short Sleeves,Women Korean Slim Solid Color Knitting Top Round Neck Basic Knit Short Sleeve Blouse,80.0,59,59,26,9,1,0,0,0,10,4.9,7956,44,1,"Taytay, Rizal"
2021-07-06,6238700381,64360491,Short Sleeves,korean fashion knitted blouse  knitted top shortsleeve,350.0,150,150,57,85,1,0,1,0,87,4.95,640,152,1,"Pasay City, Metro Manila"
2021-07-06,4040786438,280520761,Short Sleeves,2021 Women Shirt Korean Bubble Sleeve French Square Collar Summer Show Claviclen Daisy Embroidered Short Top Ruffle Bottom,460.0,293,293,36,147,11,3,0,4,165,4.8,9963,316,1,Mainland China
2021-07-06,8726274563,382851455,Short Sleeves,Fashion New Style V-neck Retro Slim Crop Top Short Sleeve Lace T-shirt,700.0,229,249,67,7,0,1,0,1,9,4.33,1460,33,1,Mainland China
2021-07-06,3985462601,371422543,Top,MOLLGE Black Shirt Men Korean Long Sleeve Shirt Trend Summer Thin Loose Solid Color Shirt Men Shirt Top,656.0,328,328,50,5,1,0,0,1,7,4.29,3983,16,1,Mainland China
2021-07-06,4360443828,136746139,Top,Plain Tops Korean Fashion Long Sleeve T-shirt For Men Top Sale Unisex,69.0,59,63,40,534,39,30,15,14,632,4.68,11296,6015,1,"Pasay City, Metro Manila"
2021-07-06,9917297899,328100399,Top,Top + pants suit T-shirt male shorts men casual handsome printing Korean style trendy terno men,499.0,295,295,41,9,2,1,0,1,13,4.38,23924,47,1,Mainland China
2021-07-06,5342958629,283754579,Top,Summer Korean Tshirt Men Fashion T Shirts Top for Men Loose Tshirt Mens Five Sleeve Top O-Neck Tshirt Weather Pattern Tshirt,332.0,209,209,37,1360,196,178,65,102,1901,4.39,23954,6035,1,Mainland China
2021-07-06,8460700194,345249237,Top,Summer short sleeve shirt men's loose tooling half sleeve shirt men's Korean fashion handsome half sleeve top,521.0,291,291,44,1,0,0,0,0,1,5.0,27972,1,1,Mainland China
2021-07-06,4552946319,156756973,Top,【5 Color】Korean Fashion Weather Pattern Printed Short-sleeved T-shirt Unisex Simple and Versatile Loose Casual Tee Tops for Men Summer Trend Couple Round Neck Tshirts,284.0,199,199,30,19,0,1,0,0,20,4.9,24918,72,1,Mainland China
2021-07-06,6951016365,154035407,Top,Korean Fashion Round Neck. NIKE  T-Shirt Unisex,399.0,64,64,84,153,5,4,5,1,168,4.81,4489,897,1,"Pasay City, Metro Manila"
2021-07-06,6554300013,283754579,Top,Korean Version of the Summer New Round Neck Short-sleeved T-shirt Male Casual Couple Student Tide Printing Loose Wild Top,332.0,239,239,28,0,1,0,0,0,1,4.0,11983,5,1,Mainland China
2021-07-06,7282250259,401150074,Top,Summer Oversize Plus Size Tank Top For Men Korean Style Fashion Printed Muscle Fitness Sweat Vest,284.0,199,199,30,8,0,1,0,1,10,4.4,20945,31,1,Mainland China
2021-07-06,5356526421,314266101,Top,2020 New Summer Casual Fashion Tshirt Mens Short Sleeves Solid Colors Male Loose Round Neck Korean Style Tops Tee Tshirt for Men,306.0,215,215,30,24,0,2,0,3,29,4.45,23890,72,1,Mainland China
2021-07-06,9666359632,453331613,Top,✨Spot✨Summer Men Short SleeveTT-shirt Student Korean Style round Neck Navy-Striped Shirt Trend Stripes Half Sleeve T-shirt Fashion Brand Men's Clothing Top✨Immediate✨,323.0,193,227,40,0,0,0,0,0,0,0.0,32106,0,1,Mainland China
2021-07-06,4343328518,283754579,Top,Korean Men Shirt Mens Tops Short Sleeve Shirt Casual Black Shirt Plain Shirt Five Sleeve Hooded Drop Shoulder Simple Thin Shirt,581.0,348,348,40,13,1,2,0,0,16,4.69,5964,36,1,Mainland China
2021-07-06,4389748715,446875373,Top,Smiley Print Top Loose Tshirt Men Oversize Casual Youth New Fashion Five Point Short Sleeve Korean High Street Comfortable T-shirt for Men,327.0,229,229,30,0,0,0,0,0,0,0.0,14983,2,1,Mainland China
2021-07-06,8930469401,320297728,Top,korean Loose Tide Men Shirt Button Down Top Black Shirt White Shirt For Men  Long Sleeve Shirt  Oversized  Shirt Collar Casual Men's Clothing Comfort Fashion Long Sleeve Top FKP14,310.0,248,248,20,1,1,0,0,0,2,4.5,9987,6,1,Mainland China
2021-07-06,5052918581,263745732,Top,Men Solid casual Shirts Long-sleeve Single-breasted Tops Unisex Korean Style Shirt for Men Leisure Oversize Shirt Male Breathable Thin Light Blouse Mens Clothing,614.0,369,369,40,35,4,0,0,0,39,4.9,3903,89,1,Mainland China
2021-07-06,3032167190,371422543,Top,MOLLGE Korean Temperament Draping Green White Shirt Men's Shirt Long Sleeve Shirt Loose Top,716.0,358,358,50,13,2,0,0,0,15,4.87,15943,44,1,Mainland China
2021-07-06,8368843640,266644184,Top,Cod Korean Short-sleeved T-shirt Summer New High-quality Fashion Tops Hong Kong Style Loose Wild Round Neck Tee Art Digital Printing for Men and Women 6 Colors M-5XL,598.0,299,299,50,0,0,0,0,1,1,1.0,41956,2,1,Mainland China
2021-07-06,9626350194,403612075,Top,Tie-dye short-sleeved t-shirt men and women summer couples Korean version of dye T-shirt tops,564.0,269,269,52,1,0,1,1,0,3,3.33,11984,13,1,Mainland China
2021-07-06,8261754105,455548857,Top,【One Piece】Oversized One Piece Luffy Anime Basic Print T Shirt Short Sleeve 2021 Funny Fashion Korean Harajuku Student Plus Size Clothes Summer Anime One Piece Luffy T Shirt Cotton High Quality Raglan Men T-shirt Casual Loose Fit Top Tees for Fans【M-3XL】,478.0,263,263,45,0,0,0,0,0,0,0.0,34960,2,1,Mainland China
2021-07-06,4158778072,311167337,Top,【2 Color】Long Sleeve Hong Kong Style Classic Top Japanese Trend Men's Korean Loose Couples Student Casual Shirt for Men,758.0,348,348,54,16,1,2,0,0,19,4.74,7953,35,1,Mainland China
2021-07-06,9122398206,398300573,Top,ATS #1612 NEW KOREAN UNISEX FASHION TOP TEES [ T-SHIRTS ] ROUNDNECK 100% GOOD QUALITY COTTON,350.0,109,109,69,12,0,1,0,1,14,4.57,19921,68,1,"Binondo, Metro Manila"
2021-07-06,8754014065,396715759,Top,New men's mesh ice silk short-sleeved T-shirt thin quick-drying loose sports Korean trend casual top,229.0,149,149,35,0,0,0,0,0,0,0.0,10499,1,1,Mainland China
2021-07-06,3259550160,314266101,Top,Korean Style Short sleeved Tshirt Printed T-shirt Trend Half-sleeved Tshirt Chic Summer Round Neck Top mens Clothes  Streetwear male Cool Black Loose Summer Sleeve Tops Tees for men,270.0,209,219,23,148,17,17,5,6,193,4.55,19490,463,1,Mainland China
2021-07-06,4735709631,265511974,Top,Korean fashion weather embroidered top (unisex) crop,340.0,229,229,33,2,0,0,0,0,2,5.0,4993,7,1,Mainland China
2021-07-06,4189134771,314266101,Top,【Plus Size】M-4XL Men's Summer New Style Striped Short-sleeved Casual Loose Trend Male T-shirt All-match O Neck High Street Couple Tops Retro Korean Style Harajuku Tee for Men,478.0,239,249,50,2,0,0,0,0,2,5.0,23970,3,1,Mainland China
2021-07-06,5137118707,254758936,Top,trendy men's casual tshirt streamer fake two pieces oversize loose drop shoulder couple tops Korean t shirt for men,616.0,358,358,42,22,1,0,0,0,23,4.96,1545,48,1,Mainland China
2021-07-06,6100090252,69635896,Top,Korean latest fashion designs round neck cotton shirts unisex/summer tops/couple shirts,199.0,69,69,65,20,0,0,1,3,24,4.38,124,49,1,"Pasay City, Metro Manila"
2021-07-06,6943189122,156756973,Top,Korean Style Summer Tops Men Half Sleeve Oversized Tshirts,448.0,268,268,40,13,2,1,0,1,17,4.53,7945,43,1,Mainland China
2021-07-06,3162131349,302250255,Top,【3 Colors 】M-2XL Plain Short-Sleeved Shirt Five-point Sleeve Tops Korean Men's Hooded Drop Shoulder Clothing Black Casual Simple Thin Bts Shirt Couple shirt unisex,498.0,346,356,31,275,40,22,4,2,343,4.7,23833,794,1,Mainland China
2021-07-06,6665950787,75150237,Top,Men's  long-sleeved sweater plus cashmere Korean trend top,380.0,248,248,35,5,0,0,0,0,5,5.0,90,9,1,"Pasay City, Metro Manila"
2021-07-06,9609997220,302157781,Top,New V-neck long-sleeved linen shirt men's stand-up collar cardigan Korean top,1047.0,524,524,50,0,0,0,0,0,0,0.0,17498,2,1,Mainland China
2021-07-06,7877521730,371422543,Top,MOLLGE Statement Pikachu Summer Short Sleeve T-shirt Men's Korean Fashion Top Tshirt For Men,496.0,248,248,50,7,0,2,1,0,10,4.3,7969,29,1,Mainland China
2021-07-06,2008402459,35902344,Top,[8 Colors] Top Quality Korean Style Stripe Polo for Men Premium Cotton Fits Plus Size,350.0,159,199,55,2055,142,52,14,23,2286,4.83,552,5604,1,"Pasay City, Metro Manila"
2021-07-06,3861674318,311167337,Top,【3 Colors】Men's Long Sleeve T Shirt Solid Color Korean Style Trendy Tops Round Neck Tshirt Bottoming Casual Wild Long Sleeves,558.0,256,256,54,14,2,0,1,0,17,4.71,14883,72,1,Mainland China
2021-07-06,3158046177,156756973,Top,Korean Tops Round Neck Wild Trend Loose Summer Harajuku Short Sleeved Tshirt,332.0,198,198,40,0,0,1,0,2,3,1.67,199791,9,1,Mainland China
2021-07-06,9021642718,371422543,Top,Oversize Korean Men T Shirt Hip-hop Loose Short-sleeved Tshirt Men Top,496.0,248,248,50,37,4,2,1,1,45,4.67,6890,104,1,Mainland China
2021-07-06,9961181504,161746899,Top,Korean Style Streetwear Summer Trend T-shirt Male Loose Letter Printing Short-sleeved New O-neck Casual Half-sleeved Five-point Sleeve Top for Men,298.0,209,249,30,0,0,0,0,0,0,0.0,13985,1,1,Mainland China
2021-07-06,2064635306,62404318,Top,LUCKY #T158 KOREAN FASHION TOPS TSHIRT FOR MEN,144.0,62,62,57,136,2,1,1,2,142,4.89,197,359,1,"Navotas City, Metro Manila"
2021-07-06,5547205624,283754579,Top,6Colors 2020 Summer Korean Tshirt casual short-sleeved Men Oversized t Shirts Fashion Top for Men Loose five-point sleeve Tshirt Mens plain simple Top Round Neck letter Pattern Tshirt,332.0,239,239,28,73,11,10,3,2,99,4.52,29950,276,1,Mainland China
2021-07-06,2331779696,35902344,Top,Top Quality Korean Style Printed Polo for Men Premium Cotton Fits Plus Size,280.0,240,240,14,442,28,5,3,7,485,4.85,133,997,1,"Pasay City, Metro Manila"
2021-07-06,6216243499,216736857,Top,[5 Colors] Top Quality Men's Plain Short Sleeve Casual Polo Premium Tela Office Wear Korean Fashion,590.0,260,260,56,37,3,3,0,2,45,4.62,1193,90,1,"Pasay City, Metro Manila"
2021-07-06,7156737119,128494608,Top,NEW TOPS KOREAN FASHION T-SHIRT FOR MEN,199.0,68,68,66,17,0,0,0,0,17,5.0,9889,51,1,"Pasay City, Metro Manila"
2021-07-06,9627903603,202193803,Top,Long-sleeved shirt men's loose shoulder ice silk casual shirt clothes Korean style top,700.0,359,359,49,41,4,6,1,3,55,4.44,19844,132,1,Mainland China
2021-07-06,3747020350,283754579,Top,Tie-dye Short Sleeves Korean Tops Loose Fashion Trendy Men's Shirts Summer Casual Couple Shirts Five-point Sleeves for Men Breathable Half Sleeve round neck t Shirt,432.0,259,259,40,3,1,1,0,1,6,3.83,7981,11,1,Mainland China
2021-07-06,3778371908,51801232,Top,SIMPLE ACTIVE 2021 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,30,5,0,0,2,37,4.65,897,104,1,"Valenzuela City, Metro Manila"
2021-07-06,4557681891,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,147,7,2,0,2,158,4.88,1876,395,1,"Valenzuela City, Metro Manila"
2021-07-06,9560919803,405162349,Top,2021 New Short Sleeve T-shirt Men Korean Fashion Summer Tops Fashion Tshirt For Men Clothing Men S T Shirt,558.0,269,269,52,2,0,0,0,0,2,5.0,14985,6,1,Mainland China
2021-07-06,6766280893,331265826,Top,(Limited Time Special & COD)New Korean-Style Versatile Slim-Fit Puff Sleeve off-Shoulder off-Shoulder Clavicle Pleated Short Sweater Top,150.0,149,212,1,7,0,0,0,0,7,5.0,7484,16,1,Mainland China
2021-07-06,6285046010,202193803,Top,2021 new shirt men's short-sleeved loose Korean shirt trend summer drop shoulder solid color shirt top,700.0,359,359,49,14,3,2,0,0,19,4.63,11941,45,1,Mainland China
2021-07-06,7157680574,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,80,2,1,1,0,84,4.92,1304,238,1,"Valenzuela City, Metro Manila"
2021-07-06,5757085589,277380946,Top,【S-5XL】Summer Picture Printed Couple Short Sleeve T-shirt Mens Plus Size Casual 2/4 Sleeve Tshirts Korean Tops For Men Fashion Oversized Tees Loose Breathable Male Clothing,313.0,249,249,20,26,2,0,1,3,32,4.47,31892,71,1,Mainland China
2021-07-06,9637189690,314266101,Top,【Plus Size】M-5XL New Short-sleeved Men's Reflective Daisy Printing Loose Casual Half-sleeved Couple Summer Five-point Sleeve Top O Neck Harajuku Male Tee Korean Style Tops for Men,284.0,199,229,30,3,1,0,0,0,4,4.75,69916,10,1,Mainland China
2021-07-06,8427875145,403612075,Top,Gradient tie-dye T-shirt unisex clothes trend Korean retro tie-dye short-sleeved round neck T-shirt top,587.0,289,289,51,2,0,0,0,0,2,5.0,3994,4,1,Mainland China
2021-07-06,11210797035,202193803,Top,Korean Version Of Fake Two-piece Short-sleeved T-shirt Men's Summer Trend Casual Wild Round Neck Five-point Sleeve Top Ins Youth Popular Men's Loose Plus Size Student T-shirt Men,609.0,289,289,53,0,0,1,0,0,1,3.0,41998,2,1,Mainland China
2021-07-06,4946743942,156756973,Top,4 Color Ins Korean Style Printed T Shirt Men Youth Popular Student Art Small Fresh Couple T Shirt All Match Simple Loose Round Neck Short Sleeve Tops,399.0,239,239,40,1,0,0,0,0,1,5.0,23971,4,1,Mainland China
2021-07-06,1005173044,35369989,Top,ICM #T078 Men's T- shirt tops/bestseller Dark In The Glow Korean Fashion cotton,144.0,62,62,57,2298,161,174,93,162,2888,4.5,17390,13871,1,"Navotas City, Metro Manila"
2021-07-06,7157682905,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,121,5,1,3,2,132,4.82,277,305,1,"Valenzuela City, Metro Manila"
2021-07-06,4889203713,302250255,Top,【2 Colors】S-5XL Cotton Half-sleeved Men's T-shirt Letter Graffiti Printing Korean Fashion Clothes Summer Loose Half Sleeve Lovers Oversized Top,418.0,238,238,43,3,0,0,0,0,3,5.0,15972,11,1,Mainland China
2021-07-06,9311101981,302157781,Top,Men's cotton and linen short-sleeved shirt Chinese style solid color T-shirt Korean retro top,1136.0,639,639,44,0,1,0,0,0,1,4.0,17961,7,1,Mainland China
2021-07-06,9737977507,372895129,Top,Summer Hip Hop Solid Color Lovers Short Sleeve T-shirt Short Sleeve T-shirt White Men's and Women's T-shirt Pure Black Half Sleeve Korean Clothing Top,499.0,248,248,50,4,0,0,0,0,4,5.0,47947,5,1,Mainland China
2021-07-06,5857680198,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,173,5,2,1,1,182,4.91,312,446,1,"Valenzuela City, Metro Manila"
2021-07-06,10401322717,372895129,Top,Men's Short Sleeve Shirt Fashion Brand Pure Color Popular Korean Casual Slim Fit Men's Collar Lazy Fashion Short Sleeve Top Drop Feeling Thin Shirt,699.0,350,350,50,2,0,0,0,0,2,5.0,14982,3,1,Mainland China
2021-07-06,7478061986,315439847,Top,COD 2021 New Printed T Shirt Men Short Sleeve Fashion Brand Loose Summer Korean Top Tshirt,516.0,258,258,50,37,2,1,4,1,45,4.56,9855,127,1,Mainland China
2021-07-06,6902775528,35369989,Top,ICM #W001 Graphic Print Korean Casual Top T-Shirt for Men Clothing Wear,126.0,62,62,51,11,0,1,0,0,12,4.83,1552,44,1,"Navotas City, Metro Manila"
2021-07-06,10407734536,405162349,Top,COD Summer Hip Hop Short Sleeve T-shirt Men S T Shirt Round Neck Loose Casual Korean Fashion Top Tshirt For Men ,538.0,269,269,50,2,0,0,0,1,3,3.67,11982,10,1,Mainland China
2021-07-06,3481573112,86411248,Top,TOP KOREAN MENS FASHION TSHIRT FIT TO ( S-XL ),130.0,65,65,50,118,6,4,1,3,132,4.78,3108,439,1,"Las Pinas City, Metro Manila"
2021-07-06,8407415089,315439968,Top,Short-sleeved T-shirt men's summer trend T-shirt Korean loose five-point sleeve top clothes,540.0,268,540,50,1,0,0,0,0,1,5.0,23997,3,1,Mainland China
2021-07-06,6983164737,156756973,Top,Tie-dye t shirt casual tops Korean round neck loose short-sleeved T-shirt smiley print graphic T-shirt for men and men,481.0,289,289,40,3,0,0,0,0,3,5.0,7985,5,1,Mainland China
2021-07-06,6534729406,262503614,Top,Korean Harajuku Oversize Tee t-shirts letter printed Casual Tops  Smiley Couple Tee,380.0,239,239,37,3,0,0,0,0,3,5.0,8984,6,1,Mainland China
2021-07-06,4357682868,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,80,1,1,2,0,84,4.89,644,186,1,"Valenzuela City, Metro Manila"
2021-07-06,6215597664,59347195,Top,JUNE 29 Korean Couple Tops OutFit / Outwear For Summer,175.0,128,128,27,25,1,1,0,0,27,4.89,2984,66,1,"Bacoor, Cavite"
2021-07-06,4779391354,216736857,Top,Polo for Men Stripes Short Sleeve Korean Casual Shirt Cotton Comfy Classic Fits up to XL Ready Stock,400.0,199,199,50,55,2,2,0,1,60,4.83,83,132,1,"Pasay City, Metro Manila"
2021-07-06,2376820928,35902344,Top,Polo for Men & Boys Korean Quality C.O.D,350.0,159,159,55,260,15,8,0,5,288,4.82,119,630,1,"Pasay City, Metro Manila"
2021-07-06,4234002598,237008067,Top,【4 Color】M-2XL Weather Graphic printed fashion trend casual sweat tank top for men Korean loose sports sleeveless muscle tee mens Hong Kong chic personalized running top,299.0,209,209,30,227,23,15,8,6,279,4.64,15234,864,1,Mainland China
2021-07-06,4657683662,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,134,0,3,0,0,137,4.96,311,256,1,"Valenzuela City, Metro Manila"
2021-07-06,8900206502,343498159,Top,korean short sleeve oversize T-shirt loose casual man's Tees Trendy unisex Tops cotton Reflective moon print,570.0,257,257,55,5,0,1,0,1,7,4.14,14975,20,1,Mainland China
2021-07-06,3216471368,62404318,Top,LUCKY #T078 Men's tops Bestseller t-shirt For men Unisex Glow In the Dark Korean Fashion,144.0,59,65,59,7224,711,681,237,353,9206,4.54,11141,50101,1,"Navotas City, Metro Manila"
2021-07-06,704464761,43859752,Top,Men's plaid Tops men's long sleeves Korean casual thin Tops,522.0,486,486,7,18,3,3,2,5,31,3.87,9393,55,1,Mainland China
2021-07-06,8852707449,314266101,Top,【Plus Size】M-5XL 6XL 7XL 8XL Men's Summer Letter Printing T-shirt Japanese Retro Tide Brand Loose Couple Short-sleeved Male Graffiti O Neck Casual Tee Korean Style All-match Tops for Men,327.0,229,269,30,0,0,1,0,0,1,3.0,39957,2,1,Mainland China
2021-07-06,4062105271,277380946,Top,Couple Loose White Polo Shirt Fashion Drawstring Strap Design Male Korean Blouse Tops Casual Long Sleeve For Men Shirts V-neck Mens Apparel,555.0,389,389,30,74,6,7,0,6,93,4.53,7786,180,1,Mainland China
2021-07-06,7052789220,292495133,Top,M-2XL Men's letter printed Korean sport sweat loose beach tank top for men and women unsex gym keep fit student top,389.0,189,189,51,7,0,0,0,0,7,5.0,7987,11,1,Mainland China
2021-07-06,7454837810,315439847,Top,COD M-5XL Japanese Vintage Graphic Short-sleeved Men T-shirt Loose Trend Hip-hop Round Neck T-shirt Men Clothes Korean Tops Tshirts For Men Oversized Tshirt,558.0,248,248,56,1169,107,137,58,90,1561,4.41,13958,4930,1,Mainland China
